Hour_of_Year,Time_(HH:MM),Hr_of_Day,Day_of_Year,Day_of_Week,Day_Name,Month,Mains_Temp_C
6991,292.25,7,292,5,Thursday,10,15.31666667
6992,292.2916667,8,292,5,Thursday,10,15.31111111
6993,292.3333333,9,292,5,Thursday,10,15.31111111
6994,292.375,10,292,5,Thursday,10,15.30555556
6995,292.4166667,11,292,5,Thursday,10,15.3
6996,292.4583333,12,292,5,Thursday,10,15.3
6997,292.5,13,292,5,Thursday,10,15.29444444
6998,292.5416667,14,292,5,Thursday,10,15.28888889
6999,292.5833333,15,292,5,Thursday,10,15.28888889
7000,292.625,16,292,5,Thursday,10,15.27777778
7001,292.6666667,17,292,5,Thursday,10,15.27222222
7002,292.7083333,18,292,5,Thursday,10,15.26666667
7003,292.75,19,292,5,Thursday,10,15.26111111
7004,292.7916667,20,292,5,Thursday,10,15.25555556
7005,292.8333333,21,292,5,Thursday,10,15.25
7006,292.875,22,292,5,Thursday,10,15.25
7007,292.9166667,23,292,5,Thursday,10,15.24444444
7008,292.9583333,24,292,5,Thursday,10,15.23888889
7009,293,1,293,6,Friday,10,15.23333333
7010,293.0416667,2,293,6,Friday,10,15.23333333
7011,293.0833333,3,293,6,Friday,10,15.22777778
7012,293.125,4,293,6,Friday,10,15.22222222
7013,293.1666667,5,293,6,Friday,10,15.22222222
7014,293.2083333,6,293,6,Friday,10,15.21666667
7015,293.25,7,293,6,Friday,10,15.21666667
7016,293.2916667,8,293,6,Friday,10,15.21111111
7017,293.3333333,9,293,6,Friday,10,15.20555556
7018,293.375,10,293,6,Friday,10,15.20555556
7019,293.4166667,11,293,6,Friday,10,15.20555556
7020,293.4583333,12,293,6,Friday,10,15.2
7021,293.5,13,293,6,Friday,10,15.2
7022,293.5416667,14,293,6,Friday,10,15.19444444
7023,293.5833333,15,293,6,Friday,10,15.19444444
7024,293.625,16,293,6,Friday,10,15.18888889
7025,293.6666667,17,293,6,Friday,10,15.18333333
7026,293.7083333,18,293,6,Friday,10,15.17777778
7027,293.75,19,293,6,Friday,10,15.17777778
7028,293.7916667,20,293,6,Friday,10,15.17222222
7029,293.8333333,21,293,6,Friday,10,15.17222222
7030,293.875,22,293,6,Friday,10,15.17222222
7031,293.9166667,23,293,6,Friday,10,15.16666667
7032,293.9583333,24,293,6,Friday,10,15.16666667
7033,294,1,294,7,Saturday,10,15.16666667
7034,294.0416667,2,294,7,Saturday,10,15.16111111
7035,294.0833333,3,294,7,Saturday,10,15.16111111
7036,294.125,4,294,7,Saturday,10,15.16111111
7037,294.1666667,5,294,7,Saturday,10,15.15555556
7038,294.2083333,6,294,7,Saturday,10,15.15555556
7039,294.25,7,294,7,Saturday,10,15.15555556
7040,294.2916667,8,294,7,Saturday,10,15.15
7041,294.3333333,9,294,7,Saturday,10,15.15
7042,294.375,10,294,7,Saturday,10,15.14444444
7043,294.4166667,11,294,7,Saturday,10,15.14444444
7044,294.4583333,12,294,7,Saturday,10,15.13888889
7045,294.5,13,294,7,Saturday,10,15.13333333
7046,294.5416667,14,294,7,Saturday,10,15.13333333
7047,294.5833333,15,294,7,Saturday,10,15.12777778
7048,294.625,16,294,7,Saturday,10,15.12222222
7049,294.6666667,17,294,7,Saturday,10,15.11666667
7050,294.7083333,18,294,7,Saturday,10,15.11111111
7051,294.75,19,294,7,Saturday,10,15.11111111
7052,294.7916667,20,294,7,Saturday,10,15.10555556
7053,294.8333333,21,294,7,Saturday,10,15.1
7054,294.875,22,294,7,Saturday,10,15.09444444
7055,294.9166667,23,294,7,Saturday,10,15.08888889
7056,294.9583333,24,294,7,Saturday,10,15.08888889
7057,295,1,295,1,Sunday,10,15.08333333
7058,295.0416667,2,295,1,Sunday,10,15.07777778
7059,295.0833333,3,295,1,Sunday,10,15.07777778
7060,295.125,4,295,1,Sunday,10,15.07222222
7061,295.1666667,5,295,1,Sunday,10,15.06666667
7062,295.2083333,6,295,1,Sunday,10,15.06666667
7063,295.25,7,295,1,Sunday,10,15.06111111
7064,295.2916667,8,295,1,Sunday,10,15.05555556
7065,295.3333333,9,295,1,Sunday,10,15.05
7066,295.375,10,295,1,Sunday,10,15.05
7067,295.4166667,11,295,1,Sunday,10,15.04444444
7068,295.4583333,12,295,1,Sunday,10,15.03888889
7069,295.5,13,295,1,Sunday,10,15.03888889
7070,295.5416667,14,295,1,Sunday,10,15.03333333
7071,295.5833333,15,295,1,Sunday,10,15.02777778
7072,295.625,16,295,1,Sunday,10,15.02222222
7073,295.6666667,17,295,1,Sunday,10,15.01666667
7074,295.7083333,18,295,1,Sunday,10,15.01666667
7075,295.75,19,295,1,Sunday,10,15.01111111
7076,295.7916667,20,295,1,Sunday,10,15.00555556
7077,295.8333333,21,295,1,Sunday,10,15.00555556
7078,295.875,22,295,1,Sunday,10,15
7079,295.9166667,23,295,1,Sunday,10,14.99444444
7080,295.9583333,24,295,1,Sunday,10,14.99444444
7081,296,1,296,2,Monday,10,14.99444444
7082,296.0416667,2,296,2,Monday,10,14.98888889
7083,296.0833333,3,296,2,Monday,10,14.98888889
7084,296.125,4,296,2,Monday,10,14.98333333
7085,296.1666667,5,296,2,Monday,10,14.98333333
7086,296.2083333,6,296,2,Monday,10,14.98333333
7087,296.25,7,296,2,Monday,10,14.97777778
7088,296.2916667,8,296,2,Monday,10,14.97777778
7089,296.3333333,9,296,2,Monday,10,14.97222222
7090,296.375,10,296,2,Monday,10,14.96666667
7091,296.4166667,11,296,2,Monday,10,14.96666667
7092,296.4583333,12,296,2,Monday,10,14.96666667
7093,296.5,13,296,2,Monday,10,14.96111111
7094,296.5416667,14,296,2,Monday,10,14.96111111
7095,296.5833333,15,296,2,Monday,10,14.96111111
7096,296.625,16,296,2,Monday,10,14.95555556
7097,296.6666667,17,296,2,Monday,10,14.95555556
7098,296.7083333,18,296,2,Monday,10,14.95
7099,296.75,19,296,2,Monday,10,14.95
7100,296.7916667,20,296,2,Monday,10,14.95
7101,296.8333333,21,296,2,Monday,10,14.94444444
7102,296.875,22,296,2,Monday,10,14.94444444
7103,296.9166667,23,296,2,Monday,10,14.93888889
7104,296.9583333,24,296,2,Monday,10,14.93888889
7105,297,1,297,3,Tuesday,10,14.93333333
7106,297.0416667,2,297,3,Tuesday,10,14.93333333
7107,297.0833333,3,297,3,Tuesday,10,14.92777778
7108,297.125,4,297,3,Tuesday,10,14.92222222
7109,297.1666667,5,297,3,Tuesday,10,14.92222222
7110,297.2083333,6,297,3,Tuesday,10,14.91666667
7111,297.25,7,297,3,Tuesday,10,14.91666667
7112,297.2916667,8,297,3,Tuesday,10,14.91111111
7113,297.3333333,9,297,3,Tuesday,10,14.91111111
7114,297.375,10,297,3,Tuesday,10,14.90555556
7115,297.4166667,11,297,3,Tuesday,10,14.90555556
7116,297.4583333,12,297,3,Tuesday,10,14.90555556
7117,297.5,13,297,3,Tuesday,10,14.90555556
7118,297.5416667,14,297,3,Tuesday,10,14.90555556
7119,297.5833333,15,297,3,Tuesday,10,14.90555556
7120,297.625,16,297,3,Tuesday,10,14.90555556
7121,297.6666667,17,297,3,Tuesday,10,14.90555556
7122,297.7083333,18,297,3,Tuesday,10,14.90555556
7123,297.75,19,297,3,Tuesday,10,14.90555556
7124,297.7916667,20,297,3,Tuesday,10,14.90555556
7125,297.8333333,21,297,3,Tuesday,10,14.90555556
7126,297.875,22,297,3,Tuesday,10,14.90555556
7127,297.9166667,23,297,3,Tuesday,10,14.90555556
7128,297.9583333,24,297,3,Tuesday,10,14.90555556
7129,298,1,298,4,Wednesday,10,14.90555556
7130,298.0416667,2,298,4,Wednesday,10,14.90555556
7131,298.0833333,3,298,4,Wednesday,10,14.90555556
7132,298.125,4,298,4,Wednesday,10,14.90555556
7133,298.1666667,5,298,4,Wednesday,10,14.90555556
7134,298.2083333,6,298,4,Wednesday,10,14.90555556
7135,298.25,7,298,4,Wednesday,10,14.9
7136,298.2916667,8,298,4,Wednesday,10,14.9
7137,298.3333333,9,298,4,Wednesday,10,14.9
7138,298.375,10,298,4,Wednesday,10,14.9
7139,298.4166667,11,298,4,Wednesday,10,14.9
7140,298.4583333,12,298,4,Wednesday,10,14.9
7141,298.5,13,298,4,Wednesday,10,14.9
7142,298.5416667,14,298,4,Wednesday,10,14.9
7143,298.5833333,15,298,4,Wednesday,10,14.89444444
7144,298.625,16,298,4,Wednesday,10,14.89444444
7145,298.6666667,17,298,4,Wednesday,10,14.89444444
7146,298.7083333,18,298,4,Wednesday,10,14.89444444
7147,298.75,19,298,4,Wednesday,10,14.89444444
7148,298.7916667,20,298,4,Wednesday,10,14.89444444
7149,298.8333333,21,298,4,Wednesday,10,14.88888889
7150,298.875,22,298,4,Wednesday,10,14.89444444
7151,298.9166667,23,298,4,Wednesday,10,14.89444444
7152,298.9583333,24,298,4,Wednesday,10,14.89444444
7153,299,1,299,5,Thursday,10,14.89444444
7154,299.0416667,2,299,5,Thursday,10,14.89444444
7155,299.0833333,3,299,5,Thursday,10,14.89444444
7156,299.125,4,299,5,Thursday,10,14.89444444
7157,299.1666667,5,299,5,Thursday,10,14.89444444
7158,299.2083333,6,299,5,Thursday,10,14.89444444
7159,299.25,7,299,5,Thursday,10,14.89444444
7160,299.2916667,8,299,5,Thursday,10,14.88888889
7161,299.3333333,9,299,5,Thursday,10,14.88888889
7162,299.375,10,299,5,Thursday,10,14.88333333
7163,299.4166667,11,299,5,Thursday,10,14.88333333
7164,299.4583333,12,299,5,Thursday,10,14.87777778
7165,299.5,13,299,5,Thursday,10,14.87777778
7166,299.5416667,14,299,5,Thursday,10,14.87222222
7167,299.5833333,15,299,5,Thursday,10,14.86666667
7168,299.625,16,299,5,Thursday,10,14.86111111
7169,299.6666667,17,299,5,Thursday,10,14.86111111
7170,299.7083333,18,299,5,Thursday,10,14.85555556
7171,299.75,19,299,5,Thursday,10,14.85555556
7172,299.7916667,20,299,5,Thursday,10,14.85
7173,299.8333333,21,299,5,Thursday,10,14.85
7174,299.875,22,299,5,Thursday,10,14.84444444
7175,299.9166667,23,299,5,Thursday,10,14.84444444
7176,299.9583333,24,299,5,Thursday,10,14.84444444
7177,300,1,300,6,Friday,10,14.83888889
7178,300.0416667,2,300,6,Friday,10,14.83888889
7179,300.0833333,3,300,6,Friday,10,14.83888889
7180,300.125,4,300,6,Friday,10,14.83333333
7181,300.1666667,5,300,6,Friday,10,14.83333333
7182,300.2083333,6,300,6,Friday,10,14.83333333
7183,300.25,7,300,6,Friday,10,14.83333333
7184,300.2916667,8,300,6,Friday,10,14.82777778
7185,300.3333333,9,300,6,Friday,10,14.82222222
7186,300.375,10,300,6,Friday,10,14.82222222
7187,300.4166667,11,300,6,Friday,10,14.81666667
7188,300.4583333,12,300,6,Friday,10,14.81111111
7189,300.5,13,300,6,Friday,10,14.80555556
7190,300.5416667,14,300,6,Friday,10,14.8
7191,300.5833333,15,300,6,Friday,10,14.78888889
7192,300.625,16,300,6,Friday,10,14.77777778
7193,300.6666667,17,300,6,Friday,10,14.77222222
7194,300.7083333,18,300,6,Friday,10,14.76666667
7195,300.75,19,300,6,Friday,10,14.76111111
7196,300.7916667,20,300,6,Friday,10,14.75555556
7197,300.8333333,21,300,6,Friday,10,14.75
7198,300.875,22,300,6,Friday,10,14.74444444
7199,300.9166667,23,300,6,Friday,10,14.73888889
7200,300.9583333,24,300,6,Friday,10,14.73333333
7201,301,1,301,7,Saturday,10,14.72777778
7202,301.0416667,2,301,7,Saturday,10,14.72777778
7203,301.0833333,3,301,7,Saturday,10,14.72222222
7204,301.125,4,301,7,Saturday,10,14.72222222
7205,301.1666667,5,301,7,Saturday,10,14.71666667
7206,301.2083333,6,301,7,Saturday,10,14.71666667
7207,301.25,7,301,7,Saturday,10,14.71111111
7208,301.2916667,8,301,7,Saturday,10,14.70555556
7209,301.3333333,9,301,7,Saturday,10,14.7
7210,301.375,10,301,7,Saturday,10,14.69444444
7211,301.4166667,11,301,7,Saturday,10,14.68888889
7212,301.4583333,12,301,7,Saturday,10,14.68333333
7213,301.5,13,301,7,Saturday,10,14.67777778
7214,301.5416667,14,301,7,Saturday,10,14.67222222
7215,301.5833333,15,301,7,Saturday,10,14.66666667
7216,301.625,16,301,7,Saturday,10,14.66111111
7217,301.6666667,17,301,7,Saturday,10,14.65
7218,301.7083333,18,301,7,Saturday,10,14.64444444
7219,301.75,19,301,7,Saturday,10,14.63888889
7220,301.7916667,20,301,7,Saturday,10,14.63333333
7221,301.8333333,21,301,7,Saturday,10,14.62777778
7222,301.875,22,301,7,Saturday,10,14.62222222
7223,301.9166667,23,301,7,Saturday,10,14.61666667
7224,301.9583333,24,301,7,Saturday,10,14.61666667
7225,302,1,302,1,Sunday,10,14.61111111
7226,302.0416667,2,302,1,Sunday,10,14.60555556
7227,302.0833333,3,302,1,Sunday,10,14.60555556
7228,302.125,4,302,1,Sunday,10,14.6
7229,302.1666667,5,302,1,Sunday,10,14.59444444
7230,302.2083333,6,302,1,Sunday,10,14.59444444
7231,302.25,7,302,1,Sunday,10,14.58888889
7232,302.2916667,8,302,1,Sunday,10,14.58333333
7233,302.3333333,9,302,1,Sunday,10,14.57777778
7234,302.375,10,302,1,Sunday,10,14.57222222
7235,302.4166667,11,302,1,Sunday,10,14.56666667
7236,302.4583333,12,302,1,Sunday,10,14.56111111
7237,302.5,13,302,1,Sunday,10,14.55555556
7238,302.5416667,14,302,1,Sunday,10,14.55
7239,302.5833333,15,302,1,Sunday,10,14.53888889
7240,302.625,16,302,1,Sunday,10,14.53333333
7241,302.6666667,17,302,1,Sunday,10,14.52222222
7242,302.7083333,18,302,1,Sunday,10,14.51666667
7243,302.75,19,302,1,Sunday,10,14.51111111
7244,302.7916667,20,302,1,Sunday,10,14.50555556
7245,302.8333333,21,302,1,Sunday,10,14.5
7246,302.875,22,302,1,Sunday,10,14.49444444
7247,302.9166667,23,302,1,Sunday,10,14.48888889
7248,302.9583333,24,302,1,Sunday,10,14.48333333
7249,303,1,303,2,Monday,10,14.47777778
7250,303.0416667,2,303,2,Monday,10,14.47222222
7251,303.0833333,3,303,2,Monday,10,14.46666667
7252,303.125,4,303,2,Monday,10,14.46111111
7253,303.1666667,5,303,2,Monday,10,14.46111111
7254,303.2083333,6,303,2,Monday,10,14.45555556
7255,303.25,7,303,2,Monday,10,14.45
7256,303.2916667,8,303,2,Monday,10,14.44444444
7257,303.3333333,9,303,2,Monday,10,14.43888889
7258,303.375,10,303,2,Monday,10,14.43333333
7259,303.4166667,11,303,2,Monday,10,14.42777778
7260,303.4583333,12,303,2,Monday,10,14.41666667
7261,303.5,13,303,2,Monday,10,14.41111111
7262,303.5416667,14,303,2,Monday,10,14.40555556
7263,303.5833333,15,303,2,Monday,10,14.39444444
7264,303.625,16,303,2,Monday,10,14.38888889
7265,303.6666667,17,303,2,Monday,10,14.37777778
7266,303.7083333,18,303,2,Monday,10,14.37222222
7267,303.75,19,303,2,Monday,10,14.36666667
7268,303.7916667,20,303,2,Monday,10,14.35555556
7269,303.8333333,21,303,2,Monday,10,14.35
7270,303.875,22,303,2,Monday,10,14.34444444
7271,303.9166667,23,303,2,Monday,10,14.33888889
7272,303.9583333,24,303,2,Monday,10,14.33333333
7273,304,1,304,3,Tuesday,10,14.33333333
7274,304.0416667,2,304,3,Tuesday,10,14.32777778
7275,304.0833333,3,304,3,Tuesday,10,14.32222222
7276,304.125,4,304,3,Tuesday,10,14.31666667
7277,304.1666667,5,304,3,Tuesday,10,14.31666667
7278,304.2083333,6,304,3,Tuesday,10,14.31666667
7279,304.25,7,304,3,Tuesday,10,14.31111111
7280,304.2916667,8,304,3,Tuesday,10,14.31111111
7281,304.3333333,9,304,3,Tuesday,10,14.30555556
7282,304.375,10,304,3,Tuesday,10,14.3
7283,304.4166667,11,304,3,Tuesday,10,14.29444444
7284,304.4583333,12,304,3,Tuesday,10,14.28888889
7285,304.5,13,304,3,Tuesday,10,14.27777778
7286,304.5416667,14,304,3,Tuesday,10,14.27222222
7287,304.5833333,15,304,3,Tuesday,10,14.26111111
7288,304.625,16,304,3,Tuesday,10,14.25
7289,304.6666667,17,304,3,Tuesday,10,14.23888889
7290,304.7083333,18,304,3,Tuesday,10,14.23333333
7291,304.75,19,304,3,Tuesday,10,14.22222222
7292,304.7916667,20,304,3,Tuesday,10,14.21666667
7293,304.8333333,21,304,3,Tuesday,10,14.20555556
7294,304.875,22,304,3,Tuesday,10,14.2
7295,304.9166667,23,304,3,Tuesday,10,14.19444444
7296,304.9583333,24,304,3,Tuesday,10,14.18888889
7297,305,1,305,4,Wednesday,10,14.18333333
7298,305.0416667,2,305,4,Wednesday,10,14.17777778
7299,305.0833333,3,305,4,Wednesday,10,14.17777778
7300,305.125,4,305,4,Wednesday,10,14.17777778
7301,305.1666667,5,305,4,Wednesday,10,14.17777778
7302,305.2083333,6,305,4,Wednesday,10,14.17777778
7303,305.25,7,305,4,Wednesday,10,14.17777778
7304,305.2916667,8,305,4,Wednesday,10,14.17222222
7305,305.3333333,9,305,4,Wednesday,10,14.16666667
7306,305.375,10,305,4,Wednesday,10,14.16666667
7307,305.4166667,11,305,4,Wednesday,10,14.16111111
7308,305.4583333,12,305,4,Wednesday,10,14.15555556
7309,305.5,13,305,4,Wednesday,10,14.15
7310,305.5416667,14,305,4,Wednesday,10,14.14444444
7311,305.5833333,15,305,4,Wednesday,10,14.13888889
7312,305.625,16,305,4,Wednesday,10,14.12777778
7313,305.6666667,17,305,4,Wednesday,10,14.12222222
7314,305.7083333,18,305,4,Wednesday,10,14.11666667
7315,305.75,19,305,4,Wednesday,10,14.11111111
7316,305.7916667,20,305,4,Wednesday,10,14.10555556
7317,305.8333333,21,305,4,Wednesday,10,14.1
7318,305.875,22,305,4,Wednesday,10,14.09444444
7319,305.9166667,23,305,4,Wednesday,10,14.08888889
7320,305.9583333,24,305,4,Wednesday,10,14.08333333
7321,306,1,306,5,Thursday,11,14.07777778
7322,306.0416667,2,306,5,Thursday,11,14.07777778
7323,306.0833333,3,306,5,Thursday,11,14.07777778
7324,306.125,4,306,5,Thursday,11,14.07222222
7325,306.1666667,5,306,5,Thursday,11,14.07222222
7326,306.2083333,6,306,5,Thursday,11,14.07222222
7327,306.25,7,306,5,Thursday,11,14.06666667
7328,306.2916667,8,306,5,Thursday,11,14.06111111
7329,306.3333333,9,306,5,Thursday,11,14.06111111
7330,306.375,10,306,5,Thursday,11,14.05555556
7331,306.4166667,11,306,5,Thursday,11,14.05
7332,306.4583333,12,306,5,Thursday,11,14.04444444
7333,306.5,13,306,5,Thursday,11,14.03888889
7334,306.5416667,14,306,5,Thursday,11,14.03333333
7335,306.5833333,15,306,5,Thursday,11,14.02222222
7336,306.625,16,306,5,Thursday,11,14.01666667
7337,306.6666667,17,306,5,Thursday,11,14.01111111
7338,306.7083333,18,306,5,Thursday,11,14
7339,306.75,19,306,5,Thursday,11,13.99444444
7340,306.7916667,20,306,5,Thursday,11,13.99444444
7341,306.8333333,21,306,5,Thursday,11,13.98888889
7342,306.875,22,306,5,Thursday,11,13.98333333
7343,306.9166667,23,306,5,Thursday,11,13.97777778
7344,306.9583333,24,306,5,Thursday,11,13.97777778
7345,307,1,307,6,Friday,11,13.97222222
7346,307.0416667,2,307,6,Friday,11,13.97222222
7347,307.0833333,3,307,6,Friday,11,13.97222222
7348,307.125,4,307,6,Friday,11,13.96666667
7349,307.1666667,5,307,6,Friday,11,13.96666667
7350,307.2083333,6,307,6,Friday,11,13.96666667
7351,307.25,7,307,6,Friday,11,13.96666667
7352,307.2916667,8,307,6,Friday,11,13.96666667
7353,307.3333333,9,307,6,Friday,11,13.96111111
7354,307.375,10,307,6,Friday,11,13.95555556
7355,307.4166667,11,307,6,Friday,11,13.95
7356,307.4583333,12,307,6,Friday,11,13.94444444
7357,307.5,13,307,6,Friday,11,13.93888889
7358,307.5416667,14,307,6,Friday,11,13.93333333
7359,307.5833333,15,307,6,Friday,11,13.92777778
7360,307.625,16,307,6,Friday,11,13.92222222
7361,307.6666667,17,307,6,Friday,11,13.91111111
7362,307.7083333,18,307,6,Friday,11,13.91111111
7363,307.75,19,307,6,Friday,11,13.90555556
7364,307.7916667,20,307,6,Friday,11,13.9
7365,307.8333333,21,307,6,Friday,11,13.9
7366,307.875,22,307,6,Friday,11,13.9
7367,307.9166667,23,307,6,Friday,11,13.9
7368,307.9583333,24,307,6,Friday,11,13.9
7369,308,1,308,7,Saturday,11,13.9
7370,308.0416667,2,308,7,Saturday,11,13.9
7371,308.0833333,3,308,7,Saturday,11,13.90555556
7372,308.125,4,308,7,Saturday,11,13.90555556
7373,308.1666667,5,308,7,Saturday,11,13.90555556
7374,308.2083333,6,308,7,Saturday,11,13.90555556
7375,308.25,7,308,7,Saturday,11,13.90555556
7376,308.2916667,8,308,7,Saturday,11,13.91111111
7377,308.3333333,9,308,7,Saturday,11,13.91111111
7378,308.375,10,308,7,Saturday,11,13.91666667
7379,308.4166667,11,308,7,Saturday,11,13.91666667
7380,308.4583333,12,308,7,Saturday,11,13.92222222
7381,308.5,13,308,7,Saturday,11,13.92777778
7382,308.5416667,14,308,7,Saturday,11,13.93333333
7383,308.5833333,15,308,7,Saturday,11,13.93888889
7384,308.625,16,308,7,Saturday,11,13.94444444
7385,308.6666667,17,308,7,Saturday,11,13.94444444
7386,308.7083333,18,308,7,Saturday,11,13.95
7387,308.75,19,308,7,Saturday,11,13.95
7388,308.7916667,20,308,7,Saturday,11,13.95555556
7389,308.8333333,21,308,7,Saturday,11,13.95555556
7390,308.875,22,308,7,Saturday,11,13.95555556
7391,308.9166667,23,308,7,Saturday,11,13.95555556
7392,308.9583333,24,308,7,Saturday,11,13.95555556
7393,309,1,309,1,Sunday,11,13.95555556
7394,309.0416667,2,309,1,Sunday,11,13.95555556
7395,309.0833333,3,309,1,Sunday,11,13.95555556
7396,309.125,4,309,1,Sunday,11,13.95555556
7397,309.1666667,5,309,1,Sunday,11,13.96111111
7398,309.2083333,6,309,1,Sunday,11,13.96111111
7399,309.25,7,309,1,Sunday,11,13.96111111
7400,309.2916667,8,309,1,Sunday,11,13.96111111
7401,309.3333333,9,309,1,Sunday,11,13.96111111
7402,309.375,10,309,1,Sunday,11,13.96666667
7403,309.4166667,11,309,1,Sunday,11,13.96666667
7404,309.4583333,12,309,1,Sunday,11,13.96666667
7405,309.5,13,309,1,Sunday,11,13.96666667
7406,309.5416667,14,309,1,Sunday,11,13.97222222
7407,309.5833333,15,309,1,Sunday,11,13.97222222
7408,309.625,16,309,1,Sunday,11,13.97222222
7409,309.6666667,17,309,1,Sunday,11,13.97777778
7410,309.7083333,18,309,1,Sunday,11,13.97777778
7411,309.75,19,309,1,Sunday,11,13.97777778
7412,309.7916667,20,309,1,Sunday,11,13.97777778
7413,309.8333333,21,309,1,Sunday,11,13.97222222
7414,309.875,22,309,1,Sunday,11,13.97222222
7415,309.9166667,23,309,1,Sunday,11,13.97222222
7416,309.9583333,24,309,1,Sunday,11,13.97222222
7417,310,1,310,2,Monday,11,13.96666667
7418,310.0416667,2,310,2,Monday,11,13.96666667
7419,310.0833333,3,310,2,Monday,11,13.96666667
7420,310.125,4,310,2,Monday,11,13.96111111
7421,310.1666667,5,310,2,Monday,11,13.96111111
7422,310.2083333,6,310,2,Monday,11,13.96111111
7423,310.25,7,310,2,Monday,11,13.96111111
7424,310.2916667,8,310,2,Monday,11,13.96111111
7425,310.3333333,9,310,2,Monday,11,13.96111111
7426,310.375,10,310,2,Monday,11,13.96111111
7427,310.4166667,11,310,2,Monday,11,13.96111111
7428,310.4583333,12,310,2,Monday,11,13.96111111
7429,310.5,13,310,2,Monday,11,13.95555556
7430,310.5416667,14,310,2,Monday,11,13.95555556
7431,310.5833333,15,310,2,Monday,11,13.95
7432,310.625,16,310,2,Monday,11,13.94444444
7433,310.6666667,17,310,2,Monday,11,13.94444444
7434,310.7083333,18,310,2,Monday,11,13.93888889
7435,310.75,19,310,2,Monday,11,13.93888889
7436,310.7916667,20,310,2,Monday,11,13.93888889
7437,310.8333333,21,310,2,Monday,11,13.93888889
7438,310.875,22,310,2,Monday,11,13.93888889
7439,310.9166667,23,310,2,Monday,11,13.93888889
7440,310.9583333,24,310,2,Monday,11,13.94444444
7441,311,1,311,3,Tuesday,11,13.94444444
7442,311.0416667,2,311,3,Tuesday,11,13.94444444
7443,311.0833333,3,311,3,Tuesday,11,13.94444444
7444,311.125,4,311,3,Tuesday,11,13.94444444
7445,311.1666667,5,311,3,Tuesday,11,13.94444444
7446,311.2083333,6,311,3,Tuesday,11,13.94444444
7447,311.25,7,311,3,Tuesday,11,13.94444444
7448,311.2916667,8,311,3,Tuesday,11,13.93888889
7449,311.3333333,9,311,3,Tuesday,11,13.93888889
