Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 01/01  14:00:00,0.0,0.0,0.0,981.7053806000806,3534139.37016029,1677205.612915929,0.0,0.0,0.0,15.75291423438403,20.554248946593554,9.3343224060892,0.0,0.0,0.0,0.5508471009131439,0.4006284264485095,5.1345328974429409,4724.7874361756289 
 01/01  15:00:00,0.0,0.0,0.0,931.7924744935191,3354452.908176669,1234978.9831703739,0.0,0.0,0.0,15.720736415789615,20.554901764747794,11.159713276427317,0.0,0.0,0.0,0.5006079946084165,0.37622726680110249,2.87327644037643,4400.791842518189 
 01/01  16:00:00,0.0,0.0,0.0,819.9263346764623,2951734.804835264,926972.8967673739,0.0,0.0,0.0,14.564761398799668,20.554313186654654,10.09564586289324,0.0,0.0,0.0,1.1635726883319857,0.6476926166329349,7.739629755782683,5130.206668091051 
 01/01  17:00:00,0.0,0.0,0.0,345.71848648425,1244586.5513433,0.0,0.0,0.0,0.0,15.746130078919052,20.55490996667981,12.517396210172004,0.0,0.0,0.0,0.3443841181139028,0.3518190136119079,0.0,4286.554544732562 
 01/01  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.680335935844015,20.55510773268209,10.084436013406857,0.0,0.0,0.0,0.3454404325490088,0.3528507361959891,0.0,4485.900612520855 
 01/01  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.512287170784605,20.555231873390637,8.170940424669487,0.0,0.0,0.0,0.3517821128109807,0.38482841223296557,0.0,5148.492154793579 
 01/01  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.413456183773532,20.555040794356079,6.248914967647444,0.0,0.0,0.0,0.35334604911901687,0.3938365091241375,0.0,5471.987681885953 
 01/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.456861620669832,20.555287382382969,6.049093918808014,0.0,0.0,0.0,0.34832997245843969,0.3710765393327558,0.0,5270.184435798296 
 01/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.447097413313263,20.555293171963773,6.405821042312501,0.0,0.0,0.0,0.3457173370831816,0.3591336595776116,0.0,5207.749416403581 
 01/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39481747315102,20.555151588377929,6.76264074731577,0.0,0.0,0.0,0.3456506473459592,0.3592476940605154,0.0,5297.909878447459 
 01/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23771306186948,20.554726605530815,6.799338759247764,0.0,0.0,0.0,0.3501835273327668,0.3815783520003491,0.0,5680.73899995907 
